Detection_Rate,N_Detected,Mean_Abundance,Median_Abundance,SD_Abundance,CV_Percent,Min_Abundance,Max_Abundance,Gene,Accession,Description
81.66666666666667,98,1137415.8078539628,1053447.0706343749,411061.75454019126,36.13997200511645,368589.29708,2133696.52077204,FBXO24,O75426,F-box only protein 24 OS=Homo sapiens OX=9606 GN=FBXO24 PE=1 SV=2
0.0,0,,,,,,,ATP5PB,P24539,"ATP synthase F(0) complex subunit B1, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PB PE=1 SV=2"
13.333333333333334,16,866290.1431835982,600469.1155981314,1006861.0815582788,116.2267733831168,286867.549342471,4560064.46953154,KIF14,Q15058,Kinesin-like protein KIF14 OS=Homo sapiens OX=9606 GN=KIF14 PE=1 SV=1
0.0,0,,,,,,,RBM7,J3KPD3,RNA binding motif protein 7 OS=Homo sapiens OX=9606 GN=RBM7 PE=1 SV=1
41.66666666666667,50,1311556.8762941016,1276997.767983665,517565.48128619196,39.46191664585759,398513.846460033,2998942.67926616,DYNC2LI1,Q8TCX1,Cytoplasmic dynein 2 light intermediate chain 1 OS=Homo sapiens OX=9606 GN=DYNC2LI1 PE=1 SV=1
0.0,0,,,,,,,FHL2,Q14192,Four and a half LIM domains protein 2 OS=Homo sapiens OX=9606 GN=FHL2 PE=1 SV=3
25.833333333333336,31,455826.3696095103,382558.268701788,239567.22803071243,52.556684738520254,205026.897163634,1479382.00278874,TNFSF13,O75888,Tumor necrosis factor ligand superfamily member 13 OS=Homo sapiens OX=9606 GN=TNFSF13 PE=1 SV=1
50.0,60,4146532.6139012743,3938953.01930073,1701493.8434901012,41.03413627535048,253801.624448611,8540163.83289329,DNAH17,Q9UFH2,Dynein axonemal heavy chain 17 OS=Homo sapiens OX=9606 GN=DNAH17 PE=1 SV=3
15.833333333333332,19,855471.113844896,649877.577284718,777114.498395976,90.84053053565447,261134.025040258,3816920.06482435,KLHL15,A0A8I5QJW5,Kelch-like protein 15 OS=Homo sapiens OX=9606 GN=KLHL15 PE=1 SV=1
38.333333333333336,46,1673246.5167801753,1341471.899380235,1165761.719646084,69.67064971928684,261135.957722065,6036600.80350812,ERVK-19,O71037,Endogenous retrovirus group K member 19 Env polyprotein OS=Homo sapiens OX=9606 GN=ERVK-19 PE=1 SV=2
95.0,114,3088131.8021455826,2680856.028384855,2014247.889700772,65.22545081467398,674898.008593461,13204909.4849524,FRMPD3,Q5JV73,FERM and PDZ domain-containing protein 3 OS=Homo sapiens OX=9606 GN=FRMPD3 PE=1 SV=3
0.0,0,,,,,,,ZNF569,K7ELU1,Zinc finger protein 569 OS=Homo sapiens OX=9606 GN=ZNF569 PE=1 SV=2
24.166666666666668,29,1185811.1017598673,860119.442941121,806486.913424045,68.01141532805136,311157.528712432,3099022.7696214,ANGPTL4,Q9BY76,Angiopoietin-related protein 4 OS=Homo sapiens OX=9606 GN=ANGPTL4 PE=1 SV=2
5.833333333333333,7,500377.0792617175,405559.397120266,235093.78703089256,46.98332453152375,326314.391248335,940941.953774069,SCYL1,Q96KG9,N-terminal kinase-like protein OS=Homo sapiens OX=9606 GN=SCYL1 PE=1 SV=1
0.0,0,,,,,,,OTUD6B,A0A087X0W9,ubiquitinyl hydrolase 1 OS=Homo sapiens OX=9606 GN=OTUD6B PE=1 SV=1
0.0,0,,,,,,,TOP2A,P11388,DNA topoisomerase 2-alpha OS=Homo sapiens OX=9606 GN=TOP2A PE=1 SV=3
0.0,0,,,,,,,DOK4,H3BQ19,Docking protein 4 OS=Homo sapiens OX=9606 GN=DOK4 PE=1 SV=1
43.333333333333336,52,1551444.0864745681,1326592.56461667,754060.9689021603,48.60381211775763,684104.467632866,4921497.13298927,TRAPPC10,P48553,Trafficking protein particle complex subunit 10 OS=Homo sapiens OX=9606 GN=TRAPPC10 PE=1 SV=2
0.0,0,,,,,,,TDRD7,Q8NHU6,Tudor domain-containing protein 7 OS=Homo sapiens OX=9606 GN=TDRD7 PE=1 SV=2
20.0,24,902160.8894102896,792493.754531824,296472.3919376921,32.86247446744068,454905.516034574,1501039.69035991,CD84,Q9UIB8,SLAM family member 5 OS=Homo sapiens OX=9606 GN=CD84 PE=1 SV=1
100.0,120,5100825.771092111,4595307.84356267,2387560.1633380996,46.80732631310619,1763463.00805065,16573640.1272928,GCC2,Q8IWJ2,GRIP and coiled-coil domain-containing protein 2 OS=Homo sapiens OX=9606 GN=GCC2 PE=1 SV=4
0.0,0,,,,,,,RELN,J3KQ66,Reelin OS=Homo sapiens OX=9606 GN=RELN PE=1 SV=2
0.0,0,,,,,,,GAB1,D6RIS0,GRB2 associated binding protein 1 OS=Homo sapiens OX=9606 GN=GAB1 PE=1 SV=2
21.666666666666668,26,583524.5658346537,486586.1540473985,525139.7492838462,89.99445439502692,338105.891078622,3106081.24348559,COL6A2,P12110,Collagen alpha-2(VI) chain OS=Homo sapiens OX=9606 GN=COL6A2 PE=1 SV=4
41.66666666666667,50,11872876.512740519,10971566.180573251,6403871.564292125,53.936984499251494,864906.368291707,32220154.3949919,HARBI1,E9PQI1,Harbinger transposase derived 1 (Fragment) OS=Homo sapiens OX=9606 GN=HARBI1 PE=1 SV=8
35.0,42,3286138.832806505,2868157.571876525,2286137.5629258924,69.56911071749917,332174.472176476,10939276.824399,MED1,Q15648,Mediator of RNA polymerase II transcription subunit 1 OS=Homo sapiens OX=9606 GN=MED1 PE=1 SV=4
15.833333333333332,19,794913.3310958942,745394.139419659,523104.2838546341,65.80645504252205,418446.883789013,2800173.77395866,UMPS,P11172,Uridine 5'-monophosphate synthase OS=Homo sapiens OX=9606 GN=UMPS PE=1 SV=1
0.0,0,,,,,,,ELOVL4,Q9GZR5,Very long chain fatty acid elongase 4 OS=Homo sapiens OX=9606 GN=ELOVL4 PE=1 SV=1
27.500000000000004,33,388201.6399490198,371272.118107189,127811.12358789248,32.923900992452566,192322.716252126,676959.962770708,FGF2,A0A0A0MQV6,Fibroblast growth factor OS=Homo sapiens OX=9606 GN=FGF2 PE=1 SV=1
0.0,0,,,,,,,MUC16,A0AAG2UXK0,"Mucin 16, cell surface associated OS=Homo sapiens OX=9606 GN=MUC16 PE=1 SV=1"
93.33333333333333,112,1708757.1975884119,1447663.260015055,1230448.9023247024,72.00841079477229,358967.789218934,11954610.4438751,IREB2,H0YLE0,Iron responsive element binding protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=IREB2 PE=1 SV=1
0.0,0,,,,,,,ATRNL1,Q5VV63,Attractin-like protein 1 OS=Homo sapiens OX=9606 GN=ATRNL1 PE=1 SV=2
0.8333333333333334,1,3236075.5803532,3236075.5803532,,,3236075.5803532,3236075.5803532,KIFC3,Q9BVG8,Kinesin-like protein KIFC3 OS=Homo sapiens OX=9606 GN=KIFC3 PE=1 SV=4
24.166666666666668,29,7072509.541251692,3529126.08046374,11173909.471639208,157.99073025586407,945486.912930673,43466805.7858161,APBB2,Q92870,Amyloid beta precursor protein binding family B member 2 OS=Homo sapiens OX=9606 GN=APBB2 PE=1 SV=3
0.0,0,,,,,,,ENOX1,Q8TC92,Ecto-NOX disulfide-thiol exchanger 1 OS=Homo sapiens OX=9606 GN=ENOX1 PE=1 SV=1
0.0,0,,,,,,,ZBTB18,Q99592,Zinc finger and BTB domain-containing protein 18 OS=Homo sapiens OX=9606 GN=ZBTB18 PE=1 SV=1
14.166666666666666,17,5677322.980186573,4172164.58520163,3024817.500434946,53.27893993333353,1072489.09193654,10954088.1966279,CUL5,Q93034,Cullin-5 OS=Homo sapiens OX=9606 GN=CUL5 PE=1 SV=4
0.0,0,,,,,,,USP34,Q70CQ2,Ubiquitin carboxyl-terminal hydrolase 34 OS=Homo sapiens OX=9606 GN=USP34 PE=1 SV=2
32.5,39,1229825.3226847334,593417.105882387,1694822.241962703,137.80999713543642,373600.459713034,8019634.32912567,VPS16,Q9H269,Vacuolar protein sorting-associated protein 16 homolog OS=Homo sapiens OX=9606 GN=VPS16 PE=1 SV=2
77.5,93,1070160.3337128474,880411.45239584,666720.9628413185,62.30103488588258,262403.08176472,4685932.35089504,RPL10A,P62906,Large ribosomal subunit protein uL1 OS=Homo sapiens OX=9606 GN=RPL10A PE=1 SV=2
0.0,0,,,,,,,DDOST,P39656,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Homo sapiens OX=9606 GN=DDOST PE=1 SV=4
0.0,0,,,,,,,DNAH3,A0A8I5KSE2,Dynein axonemal heavy chain 3 OS=Homo sapiens OX=9606 GN=DNAH3 PE=1 SV=1
0.0,0,,,,,,,CFAP54,Q96N23,Cilia- and flagella-associated protein 54 OS=Homo sapiens OX=9606 GN=CFAP54 PE=1 SV=3
36.666666666666664,44,1417974.207725522,1359116.3062986801,764438.2669442053,53.910590388691894,348988.756897919,3920631.65997453,TRMT13,Q9NUP7,tRNA:m(4)X modification enzyme TRM13 homolog OS=Homo sapiens OX=9606 GN=TRMT13 PE=1 SV=2
32.5,39,874994.2957584319,731259.938756053,453537.92371010606,51.83324347468874,298943.780511176,2401568.10690015,CRK,I3L297,"CRK proto-oncogene, adaptor protein OS=Homo sapiens OX=9606 GN=CRK PE=1 SV=1"
7.5,9,219319.41897374424,182260.588007501,103302.92141701745,47.10158448367234,103449.661344448,384724.797047503,CCDC9,A0A2R8Y4Z8,Coiled-coil domain containing 9 OS=Homo sapiens OX=9606 GN=CCDC9 PE=1 SV=1
29.166666666666668,35,4081635.376679212,4308832.38237051,2622043.8286181213,64.24003093464455,322250.552496269,8406262.66026969,CPNE1,B0QZ18,Copine 1 OS=Homo sapiens OX=9606 GN=CPNE1 PE=1 SV=1
25.833333333333336,31,531766.766897441,365700.983647726,664834.5831559268,125.02371801736716,187495.778601289,3839066.23526392,UTRN,P46939,Utrophin OS=Homo sapiens OX=9606 GN=UTRN PE=1 SV=2
25.833333333333336,31,889308.1918242326,822514.600047707,393136.8000940144,44.20703685272203,423645.304882386,2152122.02817818,IFNAR1,P17181,Interferon alpha/beta receptor 1 OS=Homo sapiens OX=9606 GN=IFNAR1 PE=1 SV=3
0.0,0,,,,,,,ADAD1,Q96M93,Adenosine deaminase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ADAD1 PE=1 SV=1
10.833333333333334,13,88176.61113556844,47236.3424055021,83623.43815956825,94.8363030543328,10695.9988091439,268342.886747875,GRAP2,O75791,GRB2-related adapter protein 2 OS=Homo sapiens OX=9606 GN=GRAP2 PE=1 SV=1
91.66666666666666,110,2646129.7852898864,2000810.7076383699,1638728.273370428,61.929247857769134,270090.835355349,7715459.78487145,SYNE1,Q8NF91,Nesprin-1 OS=Homo sapiens OX=9606 GN=SYNE1 PE=1 SV=4
42.5,51,671922.0919981402,612151.354109064,301606.38986736804,44.887107219597546,304020.446175964,1829256.56998666,TAF9B,Q9HBM6,Transcription initiation factor TFIID subunit 9B OS=Homo sapiens OX=9606 GN=TAF9B PE=1 SV=1
100.0,120,47911351.52163181,42707944.782706454,32173466.982057303,67.15207557342876,1650.7052805968,311171231.419939,G3BP2,Q9UN86,Ras GTPase-activating protein-binding protein 2 OS=Homo sapiens OX=9606 GN=G3BP2 PE=1 SV=2
0.0,0,,,,,,,NRN1,A0A087WWT2,Neuritin 1 OS=Homo sapiens OX=9606 GN=NRN1 PE=1 SV=1
0.0,0,,,,,,,ID2B,Q14602,Putative DNA-binding protein inhibitor ID-2B OS=Homo sapiens OX=9606 GN=ID2B PE=5 SV=1
41.66666666666667,50,2032007.2764023177,1455505.016026315,1448338.0726576785,71.27622472011865,334509.822782164,6562447.96340348,ZNF491,Q8N8L2,Zinc finger protein 491 OS=Homo sapiens OX=9606 GN=ZNF491 PE=1 SV=1
75.0,90,2137701.2438894035,1723628.157793295,1583505.4173998144,74.07515067534567,480444.035235092,8203343.21233033,PARP6,Q2NL67,Protein mono-ADP-ribosyltransferase PARP6 OS=Homo sapiens OX=9606 GN=PARP6 PE=1 SV=1
74.16666666666667,89,1724640.5169747344,1639702.46835313,766285.8857394177,44.4316295597411,488638.555180293,6851460.82877561,CLMN,Q96JQ2,Calmin OS=Homo sapiens OX=9606 GN=CLMN PE=1 SV=1
23.333333333333332,28,823757.2162307353,647461.4230796045,532775.1103274677,64.6762298199081,399815.413642003,2628073.55929824,FOXJ2,Q9P0K8,Forkhead box protein J2 OS=Homo sapiens OX=9606 GN=FOXJ2 PE=1 SV=1
0.0,0,,,,,,,TBC1D24,Q9ULP9,TBC1 domain family member 24 OS=Homo sapiens OX=9606 GN=TBC1D24 PE=1 SV=2
0.0,0,,,,,,,EPN1,Q9Y6I3,Epsin-1 OS=Homo sapiens OX=9606 GN=EPN1 PE=1 SV=2
0.0,0,,,,,,,APOBEC3A,P31941,DNA dC->dU-editing enzyme APOBEC-3A OS=Homo sapiens OX=9606 GN=APOBEC3A PE=1 SV=3
0.0,0,,,,,,,CLUH,A0A494C0R8,Clustered mitochondria protein homolog OS=Homo sapiens OX=9606 GN=CLUH PE=1 SV=1
0.0,0,,,,,,,CRKL,P46109,Crk-like protein OS=Homo sapiens OX=9606 GN=CRKL PE=1 SV=1
0.0,0,,,,,,,DYTN,A2CJ06,Dystrotelin OS=Homo sapiens OX=9606 GN=DYTN PE=2 SV=1
100.0,120,51702687.91507563,50812607.47632505,15681926.63850318,30.330969763625376,18219424.7254995,104232660.080897,ALDH3B1,P43353,Aldehyde dehydrogenase family 3 member B1 OS=Homo sapiens OX=9606 GN=ALDH3B1 PE=1 SV=1
0.0,0,,,,,,,EML4,Q9HC35,Echinoderm microtubule-associated protein-like 4 OS=Homo sapiens OX=9606 GN=EML4 PE=1 SV=3
17.5,21,205870.16655991538,181313.701014973,57209.75722644616,27.789241239961854,121350.406509062,304389.261033633,DOT1L,A0A8I5QL06,"Histone-lysine N-methyltransferase, H3 lysine-79 specific OS=Homo sapiens OX=9606 GN=DOT1L PE=1 SV=1"
0.0,0,,,,,,,ZNF26,P17031,Zinc finger protein 26 OS=Homo sapiens OX=9606 GN=ZNF26 PE=1 SV=3
0.0,0,,,,,,,ATP7B,P35670,Copper-transporting ATPase 2 OS=Homo sapiens OX=9606 GN=ATP7B PE=1 SV=4
0.0,0,,,,,,,HSPA13,P48723,Heat shock 70 kDa protein 13 OS=Homo sapiens OX=9606 GN=HSPA13 PE=1 SV=1
0.0,0,,,,,,,RORC,P51449,Nuclear receptor ROR-gamma OS=Homo sapiens OX=9606 GN=RORC PE=1 SV=2
100.0,120,6215110.157399287,5946353.848936875,2261454.60561141,36.38639619153131,500536.26832807,11842881.3972882,XPA,P23025,DNA repair protein complementing XP-A cells OS=Homo sapiens OX=9606 GN=XPA PE=1 SV=1
0.0,0,,,,,,,EVPLL,A8MZ36,Envoplakin-like protein OS=Homo sapiens OX=9606 GN=EVPLL PE=1 SV=1
100.0,120,17476524.846377317,16776574.89291405,5266597.455314927,30.135267174736015,2836435.85457243,27916213.2069589,PARP14,Q460N5,Protein mono-ADP-ribosyltransferase PARP14 OS=Homo sapiens OX=9606 GN=PARP14 PE=1 SV=3
13.333333333333334,16,776594.752692524,633188.844086178,341427.8589392008,43.96473936444196,334983.29669847,1476060.28304267,ALDH1L2,A0A494C1M4,10-formyltetrahydrofolate dehydrogenase OS=Homo sapiens OX=9606 GN=ALDH1L2 PE=1 SV=1
100.0,120,17150744.10383317,17188650.27808765,6063028.758663686,35.35140354236063,3828989.86500448,35646641.6200928,OR5K2,Q8NHB8,Olfactory receptor 5K2 OS=Homo sapiens OX=9606 GN=OR5K2 PE=1 SV=3
0.0,0,,,,,,,CYP2E1,P05181,Cytochrome P450 2E1 OS=Homo sapiens OX=9606 GN=CYP2E1 PE=1 SV=1
90.0,108,3894187.97548813,3901873.8706048597,1018301.0757572998,26.149253250407295,1578837.0223431,7403688.24468757,CTSV,A0A7P0T8X8,Cathepsin V OS=Homo sapiens OX=9606 GN=CTSV PE=1 SV=1
80.83333333333333,97,125962.30098443314,111427.265338989,60448.51368902571,47.98936921333007,44589.7152319384,410804.139271223,RASGRP4,Q8TDF6,RAS guanyl-releasing protein 4 OS=Homo sapiens OX=9606 GN=RASGRP4 PE=1 SV=2
95.83333333333334,115,8260576.142822542,7881075.78947981,3349954.009819223,40.55351529844483,2013445.60055351,19199760.7101518,TCF7,P36402,Transcription factor 7 OS=Homo sapiens OX=9606 GN=TCF7 PE=1 SV=3
0.0,0,,,,,,,NRP2,O60462,Neuropilin-2 OS=Homo sapiens OX=9606 GN=NRP2 PE=1 SV=3
5.0,6,758199.7642850537,728006.6681569736,267076.5184612737,35.225085926149575,427746.393579339,1133388.47979607,PIK3C2A,O00443,Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha OS=Homo sapiens OX=9606 GN=PIK3C2A PE=1 SV=2
100.0,120,18695905.12887158,17655837.707863048,9482884.15112714,50.72171732666197,5198265.24065581,56244945.1439366,CCDC144A,A0A8V8TL21,Coiled-coil domain containing 144A OS=Homo sapiens OX=9606 GN=CCDC144A PE=1 SV=1
0.0,0,,,,,,,PSTPIP1,H0YKY3,Proline-serine-threonine phosphatase interacting protein 1 OS=Homo sapiens OX=9606 GN=PSTPIP1 PE=1 SV=1
0.0,0,,,,,,,TDRD15,B5MCY1,Tudor domain-containing protein 15 OS=Homo sapiens OX=9606 GN=TDRD15 PE=1 SV=1
0.0,0,,,,,,,RNASE7,Q9H1E1,Ribonuclease 7 OS=Homo sapiens OX=9606 GN=RNASE7 PE=1 SV=2
0.0,0,,,,,,,PKDREJ,Q9NTG1,Polycystin family receptor for egg jelly OS=Homo sapiens OX=9606 GN=PKDREJ PE=1 SV=2
0.0,0,,,,,,,RUFY1,Q96T51,RUN and FYVE domain-containing protein 1 OS=Homo sapiens OX=9606 GN=RUFY1 PE=1 SV=2
0.0,0,,,,,,,NSD1,Q96L73,"Histone-lysine N-methyltransferase, H3 lysine-36 specific OS=Homo sapiens OX=9606 GN=NSD1 PE=1 SV=1"
25.833333333333336,31,199325.32028936665,152380.609901107,155399.5999150401,77.96279955273206,50770.4189188656,882191.486664831,TSPAN6,O43657,Tetraspanin-6 OS=Homo sapiens OX=9606 GN=TSPAN6 PE=1 SV=1
100.0,120,14001768.559392534,13843734.218258299,6761385.032869718,48.28950717324998,1611754.52493104,46611698.0804377,TRIM6,E9PFM0,Tripartite motif containing 6 OS=Homo sapiens OX=9606 GN=TRIM6 PE=1 SV=1
0.0,0,,,,,,,PTN,P21246,Pleiotrophin OS=Homo sapiens OX=9606 GN=PTN PE=1 SV=1
0.0,0,,,,,,,TMEM131L,A2VDJ0,Transmembrane protein 131-like OS=Homo sapiens OX=9606 GN=TMEM131L PE=1 SV=2
12.5,15,572064.7713910324,630972.421693533,202730.27986106343,35.438343698057935,204576.252775992,889874.207180257,PHEX,A0A804HJR7,Phosphate regulating endopeptidase X-linked OS=Homo sapiens OX=9606 GN=PHEX PE=1 SV=1
43.333333333333336,52,362389.16276755737,313425.685291183,205342.6445594966,56.66357210886213,103990.161618184,1088909.87118233,RIPK2,O43353,Receptor-interacting serine/threonine-protein kinase 2 OS=Homo sapiens OX=9606 GN=RIPK2 PE=1 SV=2
19.166666666666668,23,909803.032171331,779723.651562927,408654.2726793097,44.91678508742905,436793.673579932,1879214.39370636,ZNF99,A8MXY4,Zinc finger protein 99 OS=Homo sapiens OX=9606 GN=ZNF99 PE=2 SV=3
0.0,0,,,,,,,SLC16A10,Q8TF71,Monocarboxylate transporter 10 OS=Homo sapiens OX=9606 GN=SLC16A10 PE=1 SV=1
0.0,0,,,,,,,TTLL3,H7C0T5,Tubulin tyrosine ligase like 3 (Fragment) OS=Homo sapiens OX=9606 GN=TTLL3 PE=4 SV=1
25.833333333333336,31,1062356.5034528044,542242.862162268,2626066.2434586054,247.19256058804456,211510.917542719,15140847.0121821,HDLBP,Q00341,Vigilin OS=Homo sapiens OX=9606 GN=HDLBP PE=1 SV=3
91.66666666666666,110,395479.115358782,308371.94520309404,258095.4946034146,65.26147262397616,66659.2603476368,1272085.28142981,SERF2,F8WBV6,Small EDRK-rich factor 2 OS=Homo sapiens OX=9606 GN=SERF2 PE=1 SV=1
0.0,0,,,,,,,ZNF563,A0A0C4DGQ9,Zinc finger protein 563 OS=Homo sapiens OX=9606 GN=ZNF563 PE=1 SV=1
25.0,30,1590663.5793025312,1329838.3917087,1006376.35205187,63.2677057013616,359966.500192622,4691236.28305731,CFAP61,Q8NHU2,Cilia- and flagella-associated protein 61 OS=Homo sapiens OX=9606 GN=CFAP61 PE=1 SV=3
0.0,0,,,,,,,CHD2,A0A8V8TR03,Chromodomain helicase DNA binding protein 2 OS=Homo sapiens OX=9606 GN=CHD2 PE=1 SV=1
24.166666666666668,29,1666644.0837427634,1083142.05507204,1551068.470042612,93.06536921544733,470349.355916919,7407105.75143784,CORIN,Q9Y5Q5,Atrial natriuretic peptide-converting enzyme OS=Homo sapiens OX=9606 GN=CORIN PE=1 SV=2
35.833333333333336,43,1209800.7703225166,1100114.18050065,475894.6954405034,39.336616996337035,648542.382565278,2748368.615973,ASTE1,D6RG30,Asteroid homolog 1 OS=Homo sapiens OX=9606 GN=ASTE1 PE=1 SV=1
100.0,120,96676408.39727129,76076709.99745145,63575002.40601087,65.7606167419489,21966954.0955592,454029705.870938,MYBL1,P10243,Myb-related protein A OS=Homo sapiens OX=9606 GN=MYBL1 PE=1 SV=2
35.0,42,494540.7906387626,425549.50624335103,236977.03150348068,47.9186016581958,199183.730880811,1287176.44453745,PARVG,Q9HBI0,Gamma-parvin OS=Homo sapiens OX=9606 GN=PARVG PE=1 SV=1
0.0,0,,,,,,,CUL2,Q13617,Cullin-2 OS=Homo sapiens OX=9606 GN=CUL2 PE=1 SV=2
34.166666666666664,41,325267.83295778086,207710.086051669,401140.1759017237,123.32611320769334,25262.218200114,1907131.15625774,ZNF766,G3XAE0,Zinc finger protein 766 OS=Homo sapiens OX=9606 GN=ZNF766 PE=1 SV=1
100.0,120,3160330.248628224,3223357.42129237,949312.2634888814,30.038388041912416,799905.455386479,5538358.77060171,PALMD,Q9NP74,Palmdelphin OS=Homo sapiens OX=9606 GN=PALMD PE=1 SV=1
0.0,0,,,,,,,NOP58,Q9Y2X3,Nucleolar protein 58 OS=Homo sapiens OX=9606 GN=NOP58 PE=1 SV=1
0.0,0,,,,,,,LEO1,Q8WVC0,RNA polymerase-associated protein LEO1 OS=Homo sapiens OX=9606 GN=LEO1 PE=1 SV=1
0.0,0,,,,,,,IQCA1,A0A0A0MSY6,IQ motif containing with AAA domain 1 OS=Homo sapiens OX=9606 GN=IQCA1 PE=1 SV=1
0.0,0,,,,,,,TREM1,K7EKM5,Triggering receptor expressed on myeloid cells 1 OS=Homo sapiens OX=9606 GN=TREM1 PE=1 SV=1
0.0,0,,,,,,,ANKRD11,Q6UB99,Ankyrin repeat domain-containing protein 11 OS=Homo sapiens OX=9606 GN=ANKRD11 PE=1 SV=3
15.0,18,1128855.7121748384,1008081.1875926515,413398.2855075126,36.621003113946685,639979.756019446,2184766.03619781,STK11,A0AAQ5BHW9,non-specific serine/threonine protein kinase OS=Homo sapiens OX=9606 GN=STK11 PE=1 SV=1
40.833333333333336,49,3936949.7864551684,3405935.27525865,2000843.103838761,50.82216467993922,879683.254792547,11512607.2636464,ZNF410,J3KNQ6,Zinc finger protein 410 OS=Homo sapiens OX=9606 GN=ZNF410 PE=1 SV=1
80.83333333333333,97,2111987.25251043,1727700.2742734,1397754.8999166298,66.18197615800842,591799.934848091,6688507.84295505,BEND5,Q7L4P6,BEN domain-containing protein 5 OS=Homo sapiens OX=9606 GN=BEND5 PE=1 SV=1
98.33333333333333,118,5118954.176594119,4688555.7515254505,2324549.7721806895,45.41063842316561,1677525.79145542,13244894.4203078,ZNF528,Q3MIS6,Zinc finger protein 528 OS=Homo sapiens OX=9606 GN=ZNF528 PE=1 SV=1
46.666666666666664,56,1332306.0008812768,1250806.931869845,358061.1148274736,26.87529100601723,591584.795993067,2313602.53215312,MID1,A0A6Q8PF94,E3 ubiquitin-protein ligase Midline-1 OS=Homo sapiens OX=9606 GN=MID1 PE=1 SV=1
53.333333333333336,64,3128877.180712845,2438634.51912578,2535760.4183291863,81.0437825415528,399461.235957155,13561273.3660131,DCUN1D4,H0Y9C5,Defective in cullin neddylation 1 domain containing 4 (Fragment) OS=Homo sapiens OX=9606 GN=DCUN1D4 PE=4 SV=1
0.0,0,,,,,,,C1QTNF3-AMACR,E9PGA6,C1QTNF3-AMACR readthrough (NMD candidate) OS=Homo sapiens OX=9606 GN=C1QTNF3-AMACR PE=4 SV=1
39.166666666666664,47,781414.1224576602,780143.990991505,299157.6526475272,38.28413693198086,388512.523960405,1981678.43543472,KCND3,Q9UK17,A-type voltage-gated potassium channel KCND3 OS=Homo sapiens OX=9606 GN=KCND3 PE=1 SV=3
99.16666666666667,119,14820238.390968176,11887899.7090969,11563119.069808183,78.02249035923091,3973761.93218508,100620675.557283,DCAF13,A0A087WT20,DDB1- and CUL4-associated factor 13 OS=Homo sapiens OX=9606 GN=DCAF13 PE=1 SV=1
0.0,0,,,,,,,RAP2C,Q9Y3L5,Ras-related protein Rap-2c OS=Homo sapiens OX=9606 GN=RAP2C PE=1 SV=1
0.0,0,,,,,,,GPRC5B,Q9NZH0,G-protein coupled receptor family C group 5 member B OS=Homo sapiens OX=9606 GN=GPRC5B PE=1 SV=2
94.16666666666667,113,484793.17995485995,438610.454729859,253861.7784567371,52.3649648867533,163209.499107203,1703996.55400862,RASAL3,Q86YV0,RAS protein activator like-3 OS=Homo sapiens OX=9606 GN=RASAL3 PE=1 SV=2
0.0,0,,,,,,,ATXN7,A0A2R8YDD6,Ataxin 7 OS=Homo sapiens OX=9606 GN=ATXN7 PE=1 SV=1
0.0,0,,,,,,,PRKCH,G3V5U5,protein kinase C (Fragment) OS=Homo sapiens OX=9606 GN=PRKCH PE=1 SV=1
0.0,0,,,,,,,ALB,D6RCE7,Albumin OS=Homo sapiens OX=9606 GN=ALB PE=1 SV=1
0.0,0,,,,,,,NUP98,A0A8V8TRD0,Nucleoporin 98 and 96 precursor OS=Homo sapiens OX=9606 GN=NUP98 PE=1 SV=1
23.333333333333332,28,424934.75034370116,408676.7093092085,99260.51670866998,23.35900197109905,245810.31146719,700731.589856905,CIDEB,Q9UHD4,Lipid transferase CIDEB OS=Homo sapiens OX=9606 GN=CIDEB PE=1 SV=2
0.0,0,,,,,,,HOMEZ,Q8IX15,Homeobox and leucine zipper protein Homez OS=Homo sapiens OX=9606 GN=HOMEZ PE=1 SV=2
100.0,120,16792406.09512797,16176218.7588818,5403586.986240171,32.178753632023756,7402654.20284145,38960949.328031,SAFB2,Q14151,Scaffold attachment factor B2 OS=Homo sapiens OX=9606 GN=SAFB2 PE=1 SV=1
16.666666666666664,20,2417751.845869585,2074623.87139197,1198891.9664094988,49.587056192621674,522722.324406188,5626963.70971057,ALDH2,P05091,"Aldehyde dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ALDH2 PE=1 SV=2"
0.0,0,,,,,,,PRKAR2B,P31323,cAMP-dependent protein kinase type II-beta regulatory subunit OS=Homo sapiens OX=9606 GN=PRKAR2B PE=1 SV=3
0.0,0,,,,,,,DTWD2,Q8NBA8,tRNA-uridine aminocarboxypropyltransferase 2 OS=Homo sapiens OX=9606 GN=DTWD2 PE=1 SV=1
15.0,18,237102.81364017085,197069.5602264045,145358.5966613567,61.306145814850645,66175.4298230983,556141.860958265,ARCN1,B0YIW6,Coatomer subunit delta OS=Homo sapiens OX=9606 GN=ARCN1 PE=1 SV=1
0.0,0,,,,,,,,A0A087WY73,Uncharacterized protein (Fragment) OS=Homo sapiens OX=9606 PE=1 SV=2
0.0,0,,,,,,,KCNMB4,H0YC85,Calcium-activated potassium channel subunit beta (Fragment) OS=Homo sapiens OX=9606 GN=KCNMB4 PE=1 SV=1
