Gene,Accession,Description,Mean_Group1,Mean_Group2,Log2FC,P_value,T_statistic,Cohens_d,FDR
MDN1,Q9NU22,Midasin OS=Homo sapiens OX=9606 GN=MDN1 PE=1 SV=2,30.497175148699917,30.659136928364507,-0.16196177966459047,0.03657251322404518,-2.1400034545600404,-0.5525465160224917,0.1193852737006229
ECM2,O94769,Extracellular matrix protein 2 OS=Homo sapiens OX=9606 GN=ECM2 PE=1 SV=1,17.55193412265637,17.380222271575448,0.17171185108092146,0.5985183572177104,0.5294438064684349,0.13670180301366075,0.7472098299747748
CSMD3,Q7Z407,CUB and sushi domain-containing protein 3 OS=Homo sapiens OX=9606 GN=CSMD3 PE=1 SV=3,22.484083206799223,23.218284487068217,-0.7342012802689943,0.10764338265627468,-1.6341544823727423,-0.42193687302398886,0.25670046193330176
GRAP,A8MW78,GRB2 related adaptor protein OS=Homo sapiens OX=9606 GN=GRAP PE=1 SV=1,24.258012732979335,24.15435309003192,0.10365964294741659,0.6291796116813703,0.4854589959737046,0.1253449737781821,0.7681683104569073
FSTL4,Q6MZW2,Follistatin-related protein 4 OS=Homo sapiens OX=9606 GN=FSTL4 PE=1 SV=3,23.267022881506065,22.90748661270255,0.35953626880351663,0.0020686233684992523,3.22539541444613,0.8327935150055754,0.014645853448974707
VPS13B,Q7Z7G8,Intermembrane lipid transfer protein VPS13B OS=Homo sapiens OX=9606 GN=VPS13B PE=1 SV=2,22.77235016041664,22.900172522621556,-0.12782236220491683,0.7126985441196805,-0.37004266616453374,-0.09554460556276198,0.8323524785796561
FSBP,O95073,Fibrinogen silencer-binding protein OS=Homo sapiens OX=9606 GN=FSBP PE=1 SV=1,26.22585665110644,25.916699929771728,0.3091567213347126,0.0011628935940326693,3.4170778475323584,0.8822857064124742,0.009499946129713038
SNX3,O60493,Sorting nexin-3 OS=Homo sapiens OX=9606 GN=SNX3 PE=1 SV=3,15.147041247169055,15.655733050158046,-0.5086918029889915,0.10347586354666986,-1.6542667668710203,-0.42712984255172326,0.24937526570324522
RPL10,P27635,Large ribosomal subunit protein uL16 OS=Homo sapiens OX=9606 GN=RPL10 PE=1 SV=5,22.018763922099456,20.808833928319597,1.209929993779859,0.003086952979469622,3.088332503294769,0.7974040235207801,0.020236691754300856
AP3M1,Q9Y2T2,AP-3 complex subunit mu-1 OS=Homo sapiens OX=9606 GN=AP3M1 PE=1 SV=1,18.2225095260666,17.92271675617273,0.2997927698938696,0.19259580603794849,1.3182699454703617,0.340375836307498,0.3736968562953129
KIF4A,O95239,Chromosome-associated kinesin KIF4A OS=Homo sapiens OX=9606 GN=KIF4A PE=1 SV=3,20.953080856682444,21.202760394610998,-0.24967953792855369,0.417004886074254,-0.8174708805035141,-0.21107007374664158,0.5992238844228949
LOXL1,Q08397,Lysyl oxidase homolog 1 OS=Homo sapiens OX=9606 GN=LOXL1 PE=1 SV=2,22.501800900894775,22.76274395580536,-0.2609430549105838,0.3013776280467,-1.0427792186654057,-0.2692444365108199,0.49392444596542495
GAS8,O95995,Dynein regulatory complex subunit 4 OS=Homo sapiens OX=9606 GN=GAS8 PE=1 SV=1,19.87213205070202,19.588501311740604,0.283630738961417,0.37031735287335066,0.9028929236494696,0.23312595044686135,0.5602544822176028
GTF3C4,Q9UKN8,General transcription factor 3C polypeptide 4 OS=Homo sapiens OX=9606 GN=GTF3C4 PE=1 SV=2,20.82377207209816,21.192749973470043,-0.3689779013718848,0.22757864019420612,-1.2195316607555526,-0.3148817208185952,0.4145230950368037
SAMD9,Q5K651,Sterile alpha motif domain-containing protein 9 OS=Homo sapiens OX=9606 GN=SAMD9 PE=1 SV=1,21.915523799515174,19.570935225357104,2.3445885741580703,1.8588207387034615e-16,11.411428341878358,2.94641812830228,2.4675845306288454e-14
FLOT2,E7EMK3,Flotillin OS=Homo sapiens OX=9606 GN=FLOT2 PE=1 SV=1,24.310243426511274,24.512619882040376,-0.20237645552910166,0.14013487952222806,-1.4957719888013994,-0.3862066668234244,0.30080684136581193
STX12,B1AJQ6,Syntaxin 12 (Fragment) OS=Homo sapiens OX=9606 GN=STX12 PE=1 SV=2,22.206591842406944,19.280082459640507,2.9265093827664366,4.551680022138721e-20,13.866737766232811,3.580376295656341,1.4501652550533967e-17
ATP6V0A4,Q9HBG4,V-type proton ATPase 116 kDa subunit a 4 OS=Homo sapiens OX=9606 GN=ATP6V0A4 PE=1 SV=2,18.600685177450433,17.03384353670658,1.5668416407438528,9.640162119084917e-08,6.0910796065789405,1.5727099917802576,3.93763545018007e-06
OR51G2,Q8NGK0,Olfactory receptor 51G2 OS=Homo sapiens OX=9606 GN=OR51G2 PE=2 SV=1,20.48187503385628,19.787299291926608,0.6945757419296719,0.01192352920180618,2.5961788857502857,0.6703305058857456,0.05261546265506162
TMEM201,Q5SNT2,Transmembrane protein 201 OS=Homo sapiens OX=9606 GN=TMEM201 PE=1 SV=1,23.120096841087577,23.49071955786032,-0.3706227167727434,0.31975614635351357,-1.0035666751461758,-0.25911980130999257,0.5139975188104411
RPS15A,P62244,Small ribosomal subunit protein uS8 OS=Homo sapiens OX=9606 GN=RPS15A PE=1 SV=2,18.78248191480039,19.37119185502286,-0.588709940222472,0.4172738759957402,-0.816996254392735,-0.2109475258117934,0.5992238844228949
DPP9,Q86TI2,Dipeptidyl peptidase 9 OS=Homo sapiens OX=9606 GN=DPP9 PE=1 SV=3,26.109313213235474,26.043016529283552,0.06629668395192212,0.4878781314632109,0.6981419129836641,0.18025946681834126,0.6641636796408211
UCHL3,P15374,Ubiquitin carboxyl-terminal hydrolase isozyme L3 OS=Homo sapiens OX=9606 GN=UCHL3 PE=1 SV=1,22.10272592919706,21.259856896276883,0.8428690329201771,0.020847678901186086,2.375559585134535,0.6133668474099637,0.07858501234683196
PTPN23,Q9H3S7,Tyrosine-protein phosphatase non-receptor type 23 OS=Homo sapiens OX=9606 GN=PTPN23 PE=1 SV=1,20.6518087348845,20.46520503911021,0.18660369577429137,0.20358700418126977,1.2859031882664067,0.3320187755327209,0.38562912920423636
ALDH3A2,J3KTD9,aldehyde dehydrogenase (NAD(+)) (Fragment) OS=Homo sapiens OX=9606 GN=ALDH3A2 PE=1 SV=2,19.32319832998808,19.68625554770094,-0.3630572177128606,0.22113461290204817,-1.2368308515784567,-0.3193483526825934,0.40771694253815133
SF3B4,Q15427,Splicing factor 3B subunit 4 OS=Homo sapiens OX=9606 GN=SF3B4 PE=1 SV=1,20.50508644041532,20.257292954477805,0.24779348593751394,0.24562618293240981,1.1729109776430566,0.30284431219969454,0.43964326900149314
DNAH8,Q96JB1,Dynein axonemal heavy chain 8 OS=Homo sapiens OX=9606 GN=DNAH8 PE=1 SV=2,24.586113912418913,24.576238280248187,0.009875632170725623,0.9358876168350618,0.08078934294013784,0.02085971865054624,0.9696022386733474
SPIN4,Q56A73,Spindlin-4 OS=Homo sapiens OX=9606 GN=SPIN4 PE=1 SV=1,26.143745618007262,25.272099004886545,0.871646613120717,0.08572525152587397,1.7481754977254558,0.4513769725959034,0.2188466757703802
HUWE1,Q7Z6Z7,E3 ubiquitin-protein ligase HUWE1 OS=Homo sapiens OX=9606 GN=HUWE1 PE=1 SV=3,24.876358157748776,25.305158396410587,-0.42880023866181105,0.014674861237977906,-2.5155912586940685,-0.6495228700524721,0.061106696286599434
ALKBH7,Q9BT30,"Alpha-ketoglutarate-dependent dioxygenase alkB homolog 7, mitochondrial OS=Homo sapiens OX=9606 GN=ALKBH7 PE=1 SV=1",21.43244100073731,21.670403715258395,-0.23796271452108542,0.2047718405023454,-1.28249288503107,-0.33113823902365586,0.38649471791497186
ZFHX4,E7EVZ1,Zinc finger homeobox 4 OS=Homo sapiens OX=9606 GN=ZFHX4 PE=1 SV=1,22.737428274692036,22.77056845613793,-0.03314018144589426,0.8954883429763336,-0.13194006142167172,-0.03406677737224788,0.9440853278367303
TRMT11,Q7Z4G4,tRNA (guanine(10)-N(2))-methyltransferase homolog OS=Homo sapiens OX=9606 GN=TRMT11 PE=1 SV=1,19.820448684505983,22.66965095010566,-2.8492022655996756,1.4222372138682106e-29,-21.749807464178883,-5.615776139465505,1.1328119408460297e-26
SMARCA2,P51531,Probable global transcription activator SNF2L2 OS=Homo sapiens OX=9606 GN=SMARCA2 PE=1 SV=2,18.778354681031626,18.308938553082054,0.46941612794957166,0.06937317833287036,1.8502507282357863,0.4777326837843563,0.19020325289144985
DUS4L-BCAP29,A0A669KAY5,DUS4L-BCAP29 readthrough OS=Homo sapiens OX=9606 GN=DUS4L-BCAP29 PE=1 SV=1,19.467599920583673,19.992621202042187,-0.525021281458514,0.28182122629100087,-1.086343915581411,-0.2804927928867041,0.47456787894457125
RAB24,Q969Q5,Ras-related protein Rab-24 OS=Homo sapiens OX=9606 GN=RAB24 PE=1 SV=1,18.094034962987752,17.568600035477324,0.5254349275104282,0.13498147765033816,1.515878959309455,0.39139826428478336,0.29415252243090106
TENT4B,A0A7N4YH79,Terminal nucleotidyltransferase 4B OS=Homo sapiens OX=9606 GN=TENT4B PE=1 SV=1,21.961895424668782,19.97441056166379,1.9874848630049904,1.3766381478060014e-09,7.1953450978897315,1.857830115622807,7.562015756741243e-08
DLK2,Q6UY11,Protein delta homolog 2 OS=Homo sapiens OX=9606 GN=DLK2 PE=1 SV=1,28.17981477443385,28.199139436631068,-0.01932466219721718,0.8393029580280995,-0.20369744030454587,-0.05259445293097237,0.9120120137372187
MAP9,Q49MG5,Microtubule-associated protein 9 OS=Homo sapiens OX=9606 GN=MAP9 PE=1 SV=3,21.821258564213725,20.430708246269422,1.390550317944303,0.0014862866112834861,3.336164040453552,0.8613938512595103,0.011382954671993238
DCLK3,A0A1B0GTZ4,non-specific serine/threonine protein kinase OS=Homo sapiens OX=9606 GN=DCLK3 PE=1 SV=1,24.86672485064827,24.003372319725532,0.8633525309227394,8.966525720868853e-06,4.870319083444804,1.25751098005986,0.00016804324086287155
PER1,J3QL46,Period circadian regulator 1 (Fragment) OS=Homo sapiens OX=9606 GN=PER1 PE=1 SV=1,22.565175936022822,22.922272406523344,-0.3570964705005224,0.09719520052823903,-1.6858635012359275,-0.4352880842843783,0.23945385990591272
CDK14,O94921,Cyclin-dependent kinase 14 OS=Homo sapiens OX=9606 GN=CDK14 PE=1 SV=3,23.4529104564707,23.004837127139595,0.44807332933110544,0.02375670540774265,2.3221492199202274,0.5995763504106391,0.08660053023920834
BICD1,A0A087WYJ7,BICD cargo adaptor 1 (Fragment) OS=Homo sapiens OX=9606 GN=BICD1 PE=1 SV=1,27.573141046068294,27.41810493348411,0.1550361125841846,0.1144956411319989,1.6024194999143155,0.4137429357870774,0.2639530482247095
SRGAP2,O75044,SLIT-ROBO Rho GTPase-activating protein 2 OS=Homo sapiens OX=9606 GN=SRGAP2 PE=1 SV=3,22.111813109193346,22.415102443495375,-0.3032893343020291,0.04405978879068234,-2.0583383817446657,-0.5314606848904408,0.13789242346474848
CEP164,Q9UPV0,Centrosomal protein of 164 kDa OS=Homo sapiens OX=9606 GN=CEP164 PE=1 SV=3,19.424482823238566,22.143661101511814,-2.7191782782732474,3.695336858776641e-09,-6.940069326994598,-1.7919181949983332,1.8395848800097465e-07
DNAH5,Q8TE73,Dynein axonemal heavy chain 5 OS=Homo sapiens OX=9606 GN=DNAH5 PE=1 SV=3,18.415158742446994,18.236377100113177,0.1787816423338171,0.3689730925782546,0.9054499700127769,0.23378617697889933,0.5602544822176028
HLF,Q16534,Hepatic leukemia factor OS=Homo sapiens OX=9606 GN=HLF PE=1 SV=1,19.254203643390646,19.421488823046342,-0.16728517965569623,0.42908253027255683,-0.7963390719027179,-0.20561386422756645,0.6102932774323062
PTPRZ1,A0A494C087,protein-tyrosine-phosphatase OS=Homo sapiens OX=9606 GN=PTPRZ1 PE=1 SV=1,20.964162643891907,21.196554292074705,-0.2323916481827979,0.5800661914656854,-0.5564172464238427,-0.14366631526280876,0.733369399210188
MFN1,Q8IWA4,Mitofusin-1 OS=Homo sapiens OX=9606 GN=MFN1 PE=1 SV=3,22.494156714269007,22.65994374115676,-0.16578702688775238,0.41101519212165205,-0.8280880048805264,-0.21381140347309363,0.5952295189035035
SPATS2L,Q9NUQ6,SPATS2-like protein OS=Homo sapiens OX=9606 GN=SPATS2L PE=1 SV=2,25.005696365539265,23.97306159289133,1.0326347726479348,0.00026614883057756664,3.8838063844206565,1.0027944964503495,0.002977878893861723
STAR,P49675,"Steroidogenic acute regulatory protein, mitochondrial OS=Homo sapiens OX=9606 GN=STAR PE=1 SV=2",22.93096606261359,23.13741139307418,-0.20644533046059266,0.1566610946426417,-1.4349883724668901,-0.37051240457103674,0.3261595255107007
ZBTB24,A0A8V8TLS8,Zinc finger and BTB domain containing 24 OS=Homo sapiens OX=9606 GN=ZBTB24 PE=1 SV=1,23.4543835423206,21.172261307164334,2.2821222351562653,0.00031837395887632626,3.8286668586035333,0.9885575321031834,0.0034038236006039444
ACTL7B,Q9Y614,Actin-like protein 7B OS=Homo sapiens OX=9606 GN=ACTL7B PE=1 SV=1,21.02852408928059,21.213439147148843,-0.18491505786825257,0.6009473969160217,-0.525922316789723,-0.13579255828836126,0.7490682341840552
DDX11,Q96FC9,ATP-dependent DNA helicase DDX11 OS=Homo sapiens OX=9606 GN=DDX11 PE=1 SV=1,21.622509444135105,21.15175281870669,0.47075662542841457,0.17563790440062815,1.3710611714249616,0.35400647223736725,0.3514964594349254
APOLD1,Q96LR9,Apolipoprotein L domain-containing protein 1 OS=Homo sapiens OX=9606 GN=APOLD1 PE=1 SV=2,27.87347844357656,27.367554533498172,0.505923910078387,0.02188828897791949,2.3557306193270473,0.6082470304536358,0.0816581834703179
CNTRL,Q7Z7A1,Centriolin OS=Homo sapiens OX=9606 GN=CNTRL PE=1 SV=2,22.202206913352885,22.130922746692043,0.07128416666084192,0.48905461156226193,0.6962476516345164,0.17977037064110035,0.6641636796408211
ING5,A0A1B0GW41,Inhibitor of growth family member 5 OS=Homo sapiens OX=9606 GN=ING5 PE=1 SV=1,21.801024007281914,21.282696682308874,0.5183273249730398,0.03406411187466711,2.1706502122850035,0.5604594748414276,0.11472331969628903
MYO3A,Q8NEV4,Myosin-IIIa OS=Homo sapiens OX=9606 GN=MYO3A PE=1 SV=2,20.102164382602936,20.185735463959535,-0.08357108135659885,0.8616296168413918,-0.1750760733089657,-0.04520444774966754,0.9261646286291073
CMAS,Q8NFW8,N-acylneuraminate cytidylyltransferase OS=Homo sapiens OX=9606 GN=CMAS PE=1 SV=2,17.964685431810768,17.99610343093416,-0.03141799912339138,0.920222918288475,-0.10058990937767937,-0.025972202921084358,0.9601301703537595
PLXDC1,Q8IUK5,Plexin domain-containing protein 1 OS=Homo sapiens OX=9606 GN=PLXDC1 PE=1 SV=2,16.62180664948582,17.757488219659177,-1.1356815701733574,0.0004007785799875211,-3.7572463103813374,-0.9701168258470789,0.004172812273987719
USO1,O60763,General vesicular transport factor p115 OS=Homo sapiens OX=9606 GN=USO1 PE=1 SV=2,21.750100086986347,21.96892068839675,-0.21882060141040327,0.29275490409183724,-1.0617398071354105,-0.27414003940272796,0.48579016897739247
DCANP1,Q8TF63,Dendritic cell nuclear protein 1 OS=Homo sapiens OX=9606 GN=DCANP1 PE=1 SV=1,21.784215463991412,20.539930403563847,1.2442850604275648,0.0001822532257155049,3.9991109709246158,1.0325660126684273,0.0022506154152310024
PPIE,Q9UNP9,Peptidyl-prolyl cis-trans isomerase E OS=Homo sapiens OX=9606 GN=PPIE PE=1 SV=1,20.322142441328914,19.10076690426569,1.2213755370632242,0.020837066724462283,2.3757663183891897,0.6134202257067893,0.07858501234683196
CFAP52,Q8N1V2,Cilia- and flagella-associated protein 52 OS=Homo sapiens OX=9606 GN=CFAP52 PE=1 SV=3,27.8061764235989,27.755602631355384,0.050573792243515214,0.5923022844716966,0.5384860211010317,0.13903649279265276,0.7420624576269237
BNIP5,P0C671,Protein BNIP5 OS=Homo sapiens OX=9606 GN=BNIP5 PE=1 SV=1,20.01071715964156,20.02989299853054,-0.019175838888980223,0.9548549558397403,-0.05685646477878035,-0.014680276080829656,0.9776009951490865
ZNF41,P51814,Zinc finger protein 41 OS=Homo sapiens OX=9606 GN=ZNF41 PE=1 SV=2,20.33962423535231,21.59258604510945,-1.2529618097571387,2.7981216830321397e-05,-4.54923126858978,-1.1746064627529504,0.00045952658155362874
GOLGA4,C9J0Y3,Golgin A4 OS=Homo sapiens OX=9606 GN=GOLGA4 PE=1 SV=2,21.821258564213725,20.430708246269422,1.390550317944303,0.0014862866112834861,3.336164040453552,0.8613938512595103,0.011382954671993238
CFAP47,Q6ZTR5,Cilia- and flagella-associated protein 47 OS=Homo sapiens OX=9606 GN=CFAP47 PE=1 SV=5,27.671046672341593,27.833086672569955,-0.1620400002283624,0.11505856732676092,-1.5998813375983925,-0.413087585095108,0.26448527814073614
HMGXB3,A0A8C8PVR7,HMG-box containing 3 OS=Homo sapiens OX=9606 GN=HMGXB3 PE=1 SV=1,25.02988063300635,25.075603811019853,-0.04572317801350323,0.6582667093011754,-0.44459556361204317,-0.11479408091114289,0.7908136258799188
PRRC2B,Q5JSZ5,Protein PRRC2B OS=Homo sapiens OX=9606 GN=PRRC2B PE=1 SV=2,21.4610983865922,21.527000522433664,-0.06590213584146198,0.7746954678813628,-0.2875771598160028,-0.07425210338113385,0.872148325325096
FLII,Q13045,Protein flightless-1 homolog OS=Homo sapiens OX=9606 GN=FLII PE=1 SV=2,16.695489253917927,16.21732218137862,0.478167072539307,0.07619095364877304,1.805475755765665,0.4661718356041114,0.20262468975374867
WDR54,Q9H977,WD repeat-containing protein 54 OS=Homo sapiens OX=9606 GN=WDR54 PE=1 SV=1,18.691036003993393,18.362534018363775,0.3285019856296181,0.2453928891674276,1.1734975476502727,0.30299576392431676,0.43964326900149314
MUC5B,Q9HC84,Mucin-5B OS=Homo sapiens OX=9606 GN=MUC5B PE=1 SV=3,19.160530956552858,18.181026845374657,0.9795041111782012,0.08378558243051479,1.7593868659790293,0.4542717354315227,0.2159715741291425
HIP1R,O75146,Huntingtin-interacting protein 1-related protein OS=Homo sapiens OX=9606 GN=HIP1R PE=1 SV=2,22.68943965124272,22.904110568118785,-0.21467091687606654,0.25341828969115243,-1.1535450355318606,-0.2978440474476759,0.4485503727533398
RABEP1,Q15276,Rab GTPase-binding effector protein 1 OS=Homo sapiens OX=9606 GN=RABEP1 PE=1 SV=2,21.906579470515414,22.22636072897288,-0.31978125845746774,0.40685241635543634,-0.835522393400027,-0.21573095433477776,0.59188666598558
TNPO1,Q92973,Transportin-1 OS=Homo sapiens OX=9606 GN=TNPO1 PE=1 SV=2,18.317107521487262,15.975955405905593,2.3411521155816697,1.2979265618722107e-09,7.210556666646989,1.8617577257872435,7.384275046651541e-08
CACNA1A,O00555,Voltage-dependent P/Q-type calcium channel subunit alpha-1A OS=Homo sapiens OX=9606 GN=CACNA1A PE=1 SV=3,29.91004114013385,29.963751845367202,-0.053710705233353195,0.5453123862872353,-0.6083774886562395,-0.15708239211820715,0.7062460417524926
SMARCD2,Q92925,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2 OS=Homo sapiens OX=9606 GN=SMARCD2 PE=1 SV=3,16.888811527856777,17.759873265670834,-0.8710617378140562,0.004842049734789393,-2.929883741659891,-0.7564927291848422,0.027947047925795297
Unknown,A0A1W2PRG0,glutathione transferase OS=Homo sapiens OX=9606 PE=3 SV=1,23.88885789976955,24.161947234811826,-0.2730893350422754,0.07583937591567118,-1.8077007813720039,-0.46674633474532706,0.20236536990563514
NUTM2F,A1L443,NUT family member 2F OS=Homo sapiens OX=9606 GN=NUTM2F PE=2 SV=2,25.388711404159547,25.41431820536045,-0.025606801200900975,0.7948725135143492,-0.26118831535367326,-0.06743853303924983,0.8805507051657568
OCEL1,Q9H607,Occludin/ELL domain-containing protein 1 OS=Homo sapiens OX=9606 GN=OCEL1 PE=1 SV=1,18.20841396704483,17.587251185970608,0.6211627810742222,0.008119035456883394,2.741468098552113,0.7078440193234166,0.04016653255532685
COL6A3,P12111,Collagen alpha-3(VI) chain OS=Homo sapiens OX=9606 GN=COL6A3 PE=1 SV=5,18.350620889508185,19.142762687494937,-0.7921417979867513,0.1334619880136484,-1.5219235055739113,-0.3929589594192912,0.292844279484493
GLUL,P15104,Glutamine synthetase OS=Homo sapiens OX=9606 GN=GLUL PE=1 SV=4,22.037641977519538,21.885113905234505,0.1525280722850333,0.3407109633876022,0.9606601449060803,0.24804138283909682,0.5321103575259316
CCDC80,Q76M96,Coiled-coil domain-containing protein 80 OS=Homo sapiens OX=9606 GN=CCDC80 PE=1 SV=1,20.193857950538227,20.58484842932354,-0.39099047878531223,0.04283824692433013,-2.0707942991987736,-0.5346767889478738,0.1353994590286863
ADAM23,E7EWD3,ADAM metallopeptidase domain 23 OS=Homo sapiens OX=9606 GN=ADAM23 PE=1 SV=2,18.54850072126107,17.078337299056823,1.470163422204248,9.710554692670913e-07,5.477944317126721,1.41439914077889,2.517269401453608e-05
GPR182,Q7Z4H2,G protein-coupled receptor 182 OS=Homo sapiens OX=9606 GN=GPR182 PE=2 SV=1,18.24797245618072,19.200364994619452,-0.9523925384387333,0.0019769210513177695,-3.240712150864144,-0.8367482793432566,0.014249933188910437
NASP,P49321,Nuclear autoantigenic sperm protein OS=Homo sapiens OX=9606 GN=NASP PE=1 SV=2,21.879226751941122,22.21695030498477,-0.33772355304364865,0.20788230165587607,-1.2736095632910576,-0.3288445752131178,0.3900547780186226
LARS1,Q9P2J5,"Leucine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=LARS1 PE=1 SV=2",24.060588438048416,24.175052818088652,-0.11446438004023562,0.37537757661239435,-0.8933200124235058,-0.23065423539666935,0.5635970589477326
BBX,C9IYG9,BBX high mobility group box domain containing (Fragment) OS=Homo sapiens OX=9606 GN=BBX PE=1 SV=1,26.02417279182063,26.032487951048285,-0.008315159227656466,0.953351459471911,-0.058752176542362027,-0.01516974675346708,0.9772772683003567
COPG1,Q9Y678,Coatomer subunit gamma-1 OS=Homo sapiens OX=9606 GN=COPG1 PE=1 SV=1,25.518647280498385,25.563253721597302,-0.044606441098917315,0.7465110535853889,-0.32478676068601475,-0.08385958101370591,0.8550015778843564
ELMOD2,Q8IZ81,ELMO domain-containing protein 2 OS=Homo sapiens OX=9606 GN=ELMOD2 PE=1 SV=1,18.744552715310455,18.478590496501102,0.2659622188093529,0.5450434464776532,0.6087859383993143,0.1571878533883866,0.7062460417524926
PLXNB1,O43157,Plexin-B1 OS=Homo sapiens OX=9606 GN=PLXNB1 PE=1 SV=3,20.36810805725123,21.011344774536624,-0.6432367172853937,0.13491328774544517,-1.5161490597330554,-0.3914680039142772,0.29415252243090106
FRAS1,Q86XX4,Extracellular matrix organizing protein FRAS1 OS=Homo sapiens OX=9606 GN=FRAS1 PE=1 SV=2,24.786724559372164,24.802282154788905,-0.015557595416741066,0.9120303277206345,-0.11096104237971796,-0.02865001794763087,0.9552033609855166
FLVCR1,Q9Y5Y0,Choline/ethanolamine transporter FLVCR1 OS=Homo sapiens OX=9606 GN=FLVCR1 PE=1 SV=1,19.735414190460038,20.216565549986043,-0.48115135952600596,0.03443022327702983,-2.1660564422043542,-0.55927336850685,0.11546809616907057
DENND11,A4D1U4,DENN domain-containing protein 11 OS=Homo sapiens OX=9606 GN=DENND11 PE=1 SV=1,19.661417700489917,20.1441477846893,-0.4827300841993818,0.36924015945314104,-0.9049414841072956,-0.233654886482652,0.5602544822176028
ADAP1,O75689,Arf-GAP with dual PH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ADAP1 PE=1 SV=2,19.125723736671024,19.584765910414987,-0.4590421737439634,0.14893468298535187,-1.4627470327856578,-0.37767965984621116,0.31382665343342
MUC2,Q02817,Mucin-2 OS=Homo sapiens OX=9606 GN=MUC2 PE=1 SV=3,21.534484429822268,20.842616375157135,0.6918680546651323,0.045013271415641425,2.0488220225313705,0.5290035715071331,0.1397780533433076
LDHC,P07864,L-lactate dehydrogenase C chain OS=Homo sapiens OX=9606 GN=LDHC PE=1 SV=4,20.643511392062898,20.315033962280985,0.32847742978191263,0.3293070420104448,0.9837857637537988,0.2540123919502938,0.5230035361761666
MYT1,Q01538,Myelin transcription factor 1 OS=Homo sapiens OX=9606 GN=MYT1 PE=1 SV=2,22.679244462566725,23.53769646532458,-0.8584520027578542,0.027892961919489003,-2.255454952831958,-0.5823559646959473,0.09741953104427267
ZC3H7A,Q8IWR0,Zinc finger CCCH domain-containing protein 7A OS=Homo sapiens OX=9606 GN=ZC3H7A PE=1 SV=1,23.327369138068374,22.241594184242608,1.0857749538257657,1.3849165521386078e-05,4.74862108871104,1.226088692935146,0.0002478845019726744
GOLGB1,A0A8J9C4H3,Golgin B1 OS=Homo sapiens OX=9606 GN=GOLGB1 PE=1 SV=1,18.91540284056157,18.751901390236934,0.1635014503246346,0.5450151072389242,0.6088289843231238,0.15719896779812234,0.7062460417524926
Unknown,V9GYY9,SUZ domain-containing protein (Fragment) OS=Homo sapiens OX=9606 PE=4 SV=1,19.463358616309414,19.801465308376887,-0.33810669206747335,0.1950343182486596,-1.3109715191631266,-0.3384913907380685,0.37549001211565647
CDC5L,Q99459,Cell division cycle 5-like protein OS=Homo sapiens OX=9606 GN=CDC5L PE=1 SV=2,16.128633427738418,17.03266578648472,-0.9040323587463028,0.15445654648107235,-1.4427976821971729,-0.37252875967308746,0.3226675921095284
SIK2,Q9H0K1,Serine/threonine-protein kinase SIK2 OS=Homo sapiens OX=9606 GN=SIK2 PE=1 SV=1,21.32443413113824,21.567361902159366,-0.24292777102112595,0.022700530296432847,-2.3408298402756276,-0.6043996658461915,0.08351783555208833
ASAP1,Q9ULH1,"Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ASAP1 PE=1 SV=4",16.71629009713193,16.39314968668953,0.32314041044240227,0.3207911983585238,1.001404040388295,0.25856141141657907,0.5151415110737182
NSD3,Q9BZ95,Histone-lysine N-methyltransferase NSD3 OS=Homo sapiens OX=9606 GN=NSD3 PE=1 SV=1,24.147128585987844,24.220749782815187,-0.07362119682734303,0.5011247649532461,-0.6769564109047804,-0.1747893937028373,0.671397603507587
BECN2,A8MW95,Beclin-2 OS=Homo sapiens OX=9606 GN=BECN2 PE=1 SV=2,20.25902046305936,20.443726779445093,-0.1847063163857321,0.33730854296450685,-0.9675055742882884,-0.2498088651054256,0.5281309793367645
RNF214,Q8ND24,RING finger protein 214 OS=Homo sapiens OX=9606 GN=RNF214 PE=1 SV=2,20.5737187804443,21.708078353033024,-1.1343595725887248,0.0015102708034494298,-3.330847821329008,-0.8600212093839001,0.011413678513575127
GRIP2,A0A087WX15,Glutamate receptor interacting protein 2 OS=Homo sapiens OX=9606 GN=GRIP2 PE=1 SV=1,22.759428328128244,22.69910607931235,0.06032224881589343,0.9226033750987143,0.0975785628617031,0.025194676594015305,0.9607049122769727
FBXO24,O75426,F-box only protein 24 OS=Homo sapiens OX=9606 GN=FBXO24 PE=1 SV=2,19.520981141566914,18.787269870127705,0.7337112714392084,0.009130807086030646,2.697572409599606,0.6965102011711923,0.043943733196516066
DNAH17,Q9UFH2,Dynein axonemal heavy chain 17 OS=Homo sapiens OX=9606 GN=DNAH17 PE=1 SV=3,19.551764953735532,18.43261871552606,1.1191462382094706,0.07019088059616205,1.8446902791998645,0.47629698201678566,0.1917908624179865
ERVK-19,O71037,Endogenous retrovirus group K member 19 Env polyprotein OS=Homo sapiens OX=9606 GN=ERVK-19 PE=1 SV=2,18.150123416148272,19.120265893732334,-0.9701424775840621,0.05477525426197431,-1.960258102516055,-0.5061364656875221,0.15922806576519177
